"id","account_name","page_type","retailer_sku_name","offer","pick_up_availability","fastest_delivery","delivery_availability","sku_status","promotion_type","trend_rank","main_rank","bsr_rank","product_url","calendar_week","crawl_datetime","batch_id","main_page_number","bsr_page_number","promotion_position"
"21050","Bestbuy","bsr","Samsung - 77"" Class S90H OLED 4K UHD SmartVision AI Smart Tizen TV (2026)","2","Pick up tomorrow",,"Delivery as soon as Thu, May 21","Sponsored",,,,"38","https://www.bestbuy.com/product/samsung-77-class-s90h-oled-4k-uhd-smartvision-ai-smart-tizen-tv-2026/JJGRF3Q39Y/sku/6671592","w21","2026-05-18 01:10:51","b_20260518_000009",,"2",
"21051","Bestbuy","bsr","Samsung - 55"" Class S85H OLED 4K UHD SmartVision AI Smart Tizen TV (2026)","1","Pick up tomorrow",,"Delivery as soon as Thu, May 21","Sponsored",,,,"44","https://www.bestbuy.com/product/samsung-55-class-s85h-oled-4k-uhd-smartvision-ai-smart-tizen-tv-2026/JJGRF3Q8ZG/sku/6671360","w21","2026-05-18 01:10:51","b_20260518_000009",,"2",
"21049","Bestbuy","bsr","Samsung - 48"" Class S85H OLED 4K UHD SmartVision AI Smart Tizen TV (2026)",,"Pick up Fri, May 22",,"Delivery as soon as Fri, May 22","Sponsored",,,,"37","https://www.bestbuy.com/product/samsung-48-class-s85h-oled-4k-uhd-smartvision-ai-smart-tizen-tv-2026/JJGRF3Q8KW/sku/6671361","w21","2026-05-18 01:10:51","b_20260518_000009",,"2",
"21053","Bestbuy","bsr","LG - 55"" Class 91A Series QNED evo AI Mini LED 4K UHD Smart webOS TV (2025)","1","Pick up tomorrow","Shipping unavailable",,"Sponsored",,,,"76","https://www.bestbuy.com/product/lg-55-class-91a-series-qned-evo-ai-mini-led-4k-uhd-smart-webos-tv-2025/JJ8VPZWSRY/sku/6673114","w21","2026-05-18 01:13:43","b_20260518_000009",,"4",
"21054","Bestbuy","bsr","Samsung - 65"" Class S85H OLED 4K UHD SmartVision AI Smart Tizen TV (2026)","1","Pick up tomorrow",,"Delivery as soon as Thu, May 21","Sponsored",,,,"79","https://www.bestbuy.com/product/samsung-65-class-s85h-oled-4k-uhd-smartvision-ai-smart-tizen-tv-2026/JJGRF3Q85X/sku/6671348","w21","2026-05-18 01:13:43","b_20260518_000009",,"4",
"21055","Bestbuy","bsr","LG - 55” Class UA77 Series LED AI 4K UHD Smart webOS TV (2025)","4","Pick up Wed, May 27",,"Delivery as soon as Sat, May 23",,,,,"91","https://www.bestbuy.com/product/lg-55-class-ua77-series-led-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZT6FH","w21","2026-05-18 01:13:43","b_20260518_000009",,"4",
"21052","Bestbuy","bsr","Hisense - 100"" Class U7 Series MiniLED QLED UHD 4K Smart Google TV (2026)",,"Pick up Wed, May 20",,"Delivery as soon as Thu, May 21","Sponsored",,,,"73","https://www.bestbuy.com/product/hisense-100-class-u7-series-miniled-qled-uhd-4k-smart-google-tv-2026/J3Z9Z42WVK/sku/6672763","w21","2026-05-18 01:13:43","b_20260518_000009",,"4",
"21056","Bestbuy","bsr","LG - 65"" Class B5 Series OLED AI 4K UHD Smart webOS TV (2025)","3","Pick up tomorrow",,"Delivery as soon as Thu, May 21",,,,,"100","https://www.bestbuy.com/product/lg-65-class-b5-series-oled-ai-4k-uhd-smart-webos-tv-2025/JJ8VPZTKWV","w21","2026-05-18 01:38:21","b_20260518_000009",,"5",
"21060","Bestbuy","promotion","Samsung - 85” Class LS03FW The Frame Pro Series Neo QLED 4K UHD Art Mode SamsungVision AI Smart TV w/ Wall Mount (2025)",,,,,,"On-salelifestyle TVsas low as $79999",,,,"https://www.bestbuy.com/product/samsung-85-class-ls03fw-the-frame-pro-series-neo-qled-4k-uhd-art-mode-samsungvision-ai-smart-tv-w-wall-mount-2025/J3ZYGX7JR2","w21","2026-05-18 01:39:09","b_20260518_000009",,,"6"
"21061","Bestbuy","promotion","LG - 83"" Class G5 Series OLED evo AI 4K UHD Smart webOS TV with One Wall Design (2025)","3",,,,,"Save up to $1,500 on select OLED TVs",,,,"https://www.bestbuy.com/product/lg-83-class-g5-series-oled-evo-ai-4k-uhd-smart-webos-tv-with-one-wall-design-2025/JJ8VPZTZC2","w21","2026-05-18 01:39:09","b_20260518_000009",,,"6"
"21057","Bestbuy","promotion","Sylvox - 43"" Patio Class Series 4K UHD Google System Partial Sun IP55 Waterproof Smart Outdoor TV (2025)",,,,,,"On-salelifestyle TVsas low as $79999",,,,"https://www.bestbuy.com/product/sylvox-43-patio-class-series-4k-uhd-google-system-partial-sun-ip55-waterproof-smart-outdoor-tv-2025/J3R8588YXX","w21","2026-05-18 01:39:09","b_20260518_000009",,,"2"
"21059","Bestbuy","promotion","Hisense - 65"" Class S7 Canvas Series Smart Google TV 4K QLED Smart Google TV with Hi-Matte Display and UltraSlim Wall Mount (2026)",,,,,,"On-salelifestyle TVsas low as $79999",,,,"https://www.bestbuy.com/product/hisense-65-class-s7-canvas-series-smart-google-tv-4k-qled-smart-google-tv-with-hi-matte-display-and-ultraslim-wall-mount-2026/J3Z9Z42HK4","w21","2026-05-18 01:39:09","b_20260518_000009",,,"4"
"21058","Bestbuy","promotion","LG - StanbyME 2 - 27” Class LED QHD Smart webOS Portable and Detachable Touch Screen with Full Swivel Rotation (2025)",,,,,,"On-salelifestyle TVsas low as $79999",,,,"https://www.bestbuy.com/product/lg-stanbyme-2-27-class-led-qhd-smart-webos-portable-and-detachable-touch-screen-with-full-swivel-rotation-2025/JJ8VPZWVLF","w21","2026-05-18 01:39:09","b_20260518_000009",,,"3"
